img_path,shape,labeled_quality,pred_compression,pred_pixelation,brisque,clipiqa,clipiqa+,clipiqa+_rn50_512,clipiqa+_vitL14_512,clipscore,cnniqa,dbcnn,entropy,fid,hyperiqa,ilniqe,laion_aes,liqe,liqe_mix,maniqa,maniqa-kadid,maniqa-koniq,maniqa-pipal,musiq,musiq-ava,musiq-koniq,musiq-paq2piq,musiq-spaq,nima,nima-koniq,nima-spaq,nima-vgg16-ava,niqe,nrqm,paq2piq,pi,topiq_iaa,topiq_iaa_res50,topiq_nr,topiq_nr-face,topiq_nr-flive,topiq_nr-spaq,tres,tres-flive,tres-koniq,uranker
008023_12_Blots.png,super_wide,low,1.3603187919463087,0.2955778560987203,48.30584716796875,0.23053789138793945,0.14533686637878418,0.2149079144001007,,,0.4116755425930023,0.5081627368927002,6.177412986755371,,,73.94805704114472,3.411604404449463,,,0.2973789870738983,0.22662784159183502,0.2973789870738983,0.37433281540870667,25.790950775146484,4.043560981750488,25.790950775146484,49.56971740722656,47.29715347290039,5.132255554199219,0.41090142726898193,12.973505020141602,4.079205513000488,10.828889519927912,3.8593320846557617,51.488182067871094,9.068567093278842,4.090235710144043,4.534838676452637,0.4300374686717987,,0.44235527515411377,0.13480593264102936,71.06891632080078,69.5372314453125,71.06891632080078,-0.17765459418296814
010306_8_Blots.png,super_wide,low,0.2516778523489933,0.13609011093473952,62.46551513671875,0.2064828723669052,0.10940472036600113,0.1595546007156372,,,0.4407883286476135,0.31510651111602783,5.9409403800964355,,,157.36913825627593,3.6276779174804688,,,0.3421013653278351,0.2546553611755371,0.3421013653278351,0.32544955611228943,17.882179260253906,3.4882500171661377,17.882179260253906,48.50700378417969,25.61520767211914,3.934598207473755,0.26371654868125916,11.65548038482666,4.7363481521606445,19.091491973625576,1.4715547561645508,50.88230895996094,11.180135623190383,4.360512733459473,4.3488359451293945,0.1625290811061859,,0.5800257921218872,0.174340158700943,67.53715515136719,70.79784393310547,67.53715515136719,-0.6794912219047546
008331_1_Blots.png,square,low,4.128578163938843,0.3854276044695262,41.93670654296875,0.2989097237586975,0.2577694356441498,0.27762138843536377,,,0.43766799569129944,0.49167725443840027,6.513021945953369,,0.2916543781757355,68.53738852987922,4.172512531280518,1.005021333694458,1.0041757822036743,0.37524402141571045,0.09176625311374664,0.37524402141571045,0.30575031042099,55.25865173339844,3.943458080291748,55.25865173339844,59.489994049072266,15.160079002380371,4.078090667724609,0.3126654028892517,23.86724090576172,4.4561686515808105,10.62660979749096,4.177762985229492,61.360679626464844,8.636566095770064,3.6329896450042725,4.015448570251465,0.42841610312461853,,0.6152307391166687,0.4395960569381714,53.05842208862305,75.37043762207031,53.05842208862305,0.5580226182937622
000194_1_Blots.png,super_wide,low,8.170441347270616,0.20607282502443794,42.42303466796875,0.4567113518714905,0.294196754693985,0.27564582228660583,,,0.33071815967559814,0.2502235770225525,6.852989196777344,,,93.74260982642222,3.248946189880371,,,0.16841748356819153,0.15501078963279724,0.16841748356819153,0.3612575829029083,19.268892288208008,3.3266050815582275,19.268892288208008,52.607669830322266,25.744264602661133,4.4858856201171875,0.4186874032020569,15.890938758850098,3.8129782676696777,10.597715647049187,2.202784538269043,42.609901428222656,9.839003424511583,4.294302463531494,4.154882431030273,0.09881355613470078,,0.6130543351173401,0.15931643545627594,14.128344535827637,52.69727325439453,14.128344535827637,0.3091983199119568
000822_8_Blots.png,super_wide,low,4.8343763037129746,0.24000448696376778,68.04559326171875,0.31518110632896423,0.22140590846538544,0.19049744307994843,,,0.32692891359329224,0.31269124150276184,6.705361366271973,,,88.3296258354041,3.6239662170410156,,,0.2016381025314331,0.14983494579792023,0.2016381025314331,0.3217228949069977,21.22162628173828,3.5450797080993652,21.22162628173828,46.125885009765625,25.199848175048828,5.0028910636901855,0.36173051595687866,21.59123420715332,3.7780210971832275,11.857460706833258,3.0392701625823975,43.1717643737793,9.76232973281642,4.613290309906006,4.516097068786621,0.1984226107597351,,0.6763208508491516,0.20368711650371552,27.104076385498047,53.36313247680664,27.104076385498047,0.22008419036865234
005438_4_Blots.png,super_wide,low,18.95848595848596,0.48445085077124445,55.27117919921875,0.4261968731880188,0.2690160572528839,0.2910591959953308,,,0.3725566864013672,0.31119823455810547,6.330085754394531,,,110.05265622612411,3.649951934814453,,,0.386128306388855,0.23272840678691864,0.3851257264614105,0.36779817938804626,22.350093841552734,3.746908664703369,22.350093841552734,46.893707275390625,34.535980224609375,4.5782670974731445,0.3090360164642334,12.19005298614502,3.845581293106079,13.187369161593102,1.8358598947525024,49.117042541503906,14.588040082743122,4.115747451782227,4.574670314788818,0.3148210644721985,,0.4760039746761322,0.14434407651424408,43.42206954956055,65.39390563964844,43.42206954956055,-0.47923117876052856
007634_2_Blots.png,tall,low,0.07498582881204956,0.06072181921078356,21.86248779296875,0.4923999011516571,0.33145564794540405,0.34304189682006836,,,0.4312097728252411,0.46765419840812683,5.492021560668945,,0.45647138357162476,72.62435272273669,4.409852504730225,1.0647879838943481,1.1111303567886353,0.33771345019340515,0.412545382976532,0.33771345019340515,0.4389903247356415,26.341854095458984,3.6530745029449463,26.341854095458984,62.508235931396484,22.70179557800293,4.429579734802246,0.3826255798339844,31.84752655029297,4.087386608123779,5.673060994703531,6.172799110412598,68.45845794677734,5.36357189535355,4.554081916809082,4.787335395812988,0.3481155037879944,,0.648758590221405,0.4025960862636566,49.13821029663086,83.44810485839844,49.13821029663086,-0.5023888945579529
009884_4_Blots.png,tall,low,0.8527369281045751,0.2428192941652341,54.43475341796875,0.1554262787103653,0.18023766577243805,0.13382503390312195,,,0.3613588213920593,0.2817160487174988,6.744040489196777,,0.29080450534820557,81.78859443735831,4.241266250610352,1.0533509254455566,1.0110702514648438,0.2571168541908264,0.17727702856063843,0.2571168541908264,0.3090454638004303,20.521053314208984,4.6092376708984375,20.521053314208984,51.18489074707031,14.923013687133789,3.5915980339050293,0.24610963463783264,16.00981330871582,4.152545928955078,9.758954721923478,1.9665013551712036,43.643741607666016,8.897588427535247,2.6828360557556152,4.118502616882324,0.21539056301116943,,0.5658978223800659,0.2828116714954376,31.992528915405273,65.63941192626953,31.992528915405273,-0.7734062075614929
026862_4_Blots.png,square,low,12.587166784619013,0.49904615496013344,89.25604248046875,0.5627735257148743,0.36899659037590027,0.33399203419685364,,,0.4019712507724762,0.2949027121067047,5.863631725311279,,0.48351579904556274,125.61830550545889,4.059350490570068,1.6716798543930054,1.2249395847320557,0.3058616518974304,0.14390848577022552,0.3058616518974304,0.31074607372283936,27.326717376708984,4.718006134033203,27.326717376708984,47.67619323730469,14.171295166015625,3.804440498352051,0.22053247690200806,11.63635540008545,4.9577131271362305,16.34136190419628,1.5657505989074707,46.790740966796875,12.394326695182068,3.818171501159668,4.670926094055176,0.24911537766456604,,0.5443680882453918,0.11754541099071503,59.60845184326172,71.74799346923828,59.60845184326172,-0.9709067344665527
005608_2_Blots.png,square,low,8.482538919276312,0.5482460423380315,66.98016357421875,0.32699230313301086,0.3344181180000305,0.2878913879394531,,,0.3292977809906006,0.39162102341651917,4.661895751953125,,0.3339882493019104,103.46449084156195,4.280168533325195,1.0142494440078735,1.0312312841415405,0.3221544623374939,0.1644808053970337,0.3221544623374939,0.3457598388195038,57.72226333618164,3.8447747230529785,57.72226333618164,64.89995574951172,53.81025314331055,3.0271077156066895,0.2941949963569641,25.72394371032715,3.723573923110962,13.002651339760904,3.45906400680542,57.21921157836914,10.196913943045587,2.744279384613037,3.70857834815979,0.31388601660728455,,0.6006292104721069,0.40404704213142395,41.54511642456055,75.2140121459961,41.54511642456055,-0.5890384912490845
006277_1_Blots.png,wide,low,0.13115494654419516,0.0670709601495696,30.88446044921875,0.44309544563293457,0.3776722252368927,0.22414666414260864,,,0.3487100303173065,0.37251463532447815,6.862007141113281,,0.31469452381134033,116.64409433169435,4.283278942108154,1.0523179769515991,1.121718168258667,0.3213581144809723,0.22913485765457153,0.3213581144809723,0.4045143127441406,15.182685852050781,4.521986484527588,15.182685852050781,48.63352584838867,17.13495635986328,3.8048126697540283,0.2473134696483612,16.920198440551758,4.243569850921631,7.145823109601007,3.7743494510650635,43.11527633666992,7.034773278258005,3.8460159301757812,4.531801223754883,0.21584656834602356,,0.5204233527183533,0.17455624043941498,23.78853988647461,69.89800262451172,23.78853988647461,-0.12644456326961517
000740_2_Blots.png,tall,low,0.49711442786069654,0.13748298928564584,25.86151123046875,0.5475241541862488,0.3732817471027374,0.2875608503818512,,,0.5989376902580261,0.40622004866600037,5.555485725402832,,0.36934801936149597,78.10080432684107,4.576922416687012,1.2319895029067993,1.1628739833831787,0.33299028873443604,0.2658502757549286,0.33299028873443604,0.48577526211738586,23.480758666992188,4.325931549072266,23.480758666992188,49.593040466308594,22.888538360595703,4.312580108642578,0.282018780708313,23.273576736450195,4.947649002075195,6.244181352651344,4.849578380584717,60.427024841308594,6.5421042900797275,4.117204666137695,4.7977681159973145,0.3392815887928009,,0.5694180130958557,0.3776477575302124,49.71277618408203,83.49980163574219,49.71277618408203,-0.9830662608146667
006277_2_Blots.png,wide,low,0.12023988005997001,0.0497115662773615,36.30242919921875,0.4275168478488922,0.4193669259548187,0.2643144130706787,,,0.3630959093570709,0.36339354515075684,7.171722888946533,,0.27058735489845276,111.29177532747156,4.403286933898926,1.0149692296981812,1.170741081237793,0.2797505259513855,0.23154540359973907,0.29654619097709656,0.4189024567604065,16.167400360107422,4.53781795501709,16.167400360107422,51.659019470214844,12.949935913085938,3.9643704891204834,0.27717655897140503,23.307315826416016,4.312614440917969,6.684932052859515,4.835623264312744,48.533416748046875,6.367283831880903,3.704158067703247,4.503645896911621,0.23845991492271423,,0.5222387909889221,0.20909886062145233,16.5765380859375,72.17158508300781,16.5765380859375,-0.023252785205841064
009380_5_Blots.png,wide,low,2.9362915846332474,0.08761490209486737,50.50506591796875,0.4183691143989563,0.3586774468421936,0.33386388421058655,,,0.5088464021682739,0.35795122385025024,7.013399124145508,,0.30175676941871643,103.3505873343349,3.8819050788879395,1.0089185237884521,1.0158880949020386,0.2207348644733429,0.2339305728673935,0.22111031413078308,0.36162328720092773,17.568485260009766,4.661136627197266,17.568485260009766,53.1119499206543,20.346790313720703,4.257437229156494,0.3434644043445587,13.399102210998535,4.9884562492370605,14.727645541980753,5.727139949798584,39.86956024169922,9.343377307821926,4.750007629394531,4.765355587005615,0.19059914350509644,,0.5433290600776672,0.16989348828792572,23.09022331237793,58.93033981323242,23.09022331237793,0.19634199142456055
010254_1_Blots.png,square,low,0.6383602537448692,0.06609474621029748,64.58123779296875,0.38268789649009705,0.23394674062728882,0.21698278188705444,,,0.3714602291584015,0.33813583850860596,5.759081840515137,,0.4568023681640625,60.24749993183946,3.9836478233337402,1.0768933296203613,1.1617531776428223,0.21760094165802002,0.27684739232063293,0.21760094165802002,0.3089316785335541,17.66416358947754,4.8040571212768555,17.66416358947754,49.783447265625,12.931137084960938,3.9273533821105957,0.26424744725227356,18.228927612304688,4.795555591583252,14.121659193467556,6.474528789520264,41.48487091064453,9.272579566489544,3.929861545562744,4.846818447113037,0.1513742208480835,,0.5610072612762451,0.2177215963602066,43.25233459472656,70.96556854248047,43.25233459472656,-0.18238000571727753
004494_1_Blots.png,tall,low,0.5355007473841554,0.07111129339868343,47.17401123046875,0.458940714597702,0.34686315059661865,0.23394349217414856,,,0.3594030737876892,0.3453691005706787,5.632355690002441,,0.3572762906551361,102.55849980843999,4.118690490722656,1.0368921756744385,1.1086161136627197,0.2575767934322357,0.2593752145767212,0.2575767934322357,0.3783188760280609,18.33810043334961,4.835378646850586,18.33810043334961,49.33335494995117,16.550434112548828,4.0747904777526855,0.24978861212730408,22.526086807250977,4.672726631164551,10.413578931959615,6.191508769989014,40.55938720703125,7.132016610511365,4.029952049255371,4.605152130126953,0.19565123319625854,,0.5777973532676697,0.20669499039649963,48.768856048583984,74.79920959472656,48.768856048583984,0.060666680335998535
008211_2_Blots.png,wide,low,0.04316701267091417,0.02928206799174541,39.18572998046875,0.4521912634372711,0.31694191694259644,0.28119856119155884,,,0.4704875648021698,0.45295053720474243,5.3278656005859375,,0.42723676562309265,82.32253783470337,3.6658835411071777,1.113412857055664,1.2155534029006958,0.231714129447937,0.2732624411582947,0.2512398064136505,0.3112526834011078,38.931636810302734,3.572418212890625,38.931636810302734,53.75511169433594,23.11016273498535,3.8982434272766113,0.34858325123786926,38.57847595214844,4.423748016357422,7.826789345873242,7.558896541595459,60.803958892822266,4.92501074858352,3.3925328254699707,4.534334182739258,0.3202684223651886,,0.5790207982063293,0.30901968479156494,52.598777770996094,81.02676391601562,52.598777770996094,-0.42980819940567017
004949_3_Blots.png,wide,low,2.445968470032641,0.31929898058930317,57.75360107421875,0.4283846914768219,0.3194849491119385,0.291029691696167,,,0.45515361428260803,0.29291749000549316,4.196497917175293,,0.5227949619293213,68.69438520216798,3.522785186767578,1.4913758039474487,1.4175186157226562,0.3471721112728119,0.21456018090248108,0.3471721112728119,0.36546409130096436,31.232954025268555,4.57594108581543,31.232954025268555,53.039939880371094,26.639026641845703,5.318697929382324,0.386440247297287,19.147615432739258,5.119809150695801,11.498294265953934,2.7198853492736816,27.695924758911133,8.837317913478092,4.540826797485352,5.3211188316345215,0.2915652394294739,,0.5717238187789917,0.18591661751270294,53.701316833496094,71.91316986083984,53.701316833496094,-1.0283207893371582
003022_2_Blots.png,tall,low,0.2809804246848042,0.029489176638977786,61.23309326171875,0.4520421028137207,0.38721323013305664,0.23717936873435974,,,0.3454606533050537,0.5010864734649658,4.9889326095581055,,0.3797336518764496,91.40926628753229,3.8701000213623047,1.0953844785690308,1.0967592000961304,0.3531988561153412,0.22900553047657013,0.3424912393093109,0.41218823194503784,34.927650451660156,4.405051231384277,34.927650451660156,52.61897277832031,16.5700626373291,4.047391891479492,0.2508419454097748,22.06005859375,5.2481465339660645,7.184195746186792,7.3718037605285645,58.794578552246094,5.0560855222924435,4.102380752563477,4.71536922454834,0.35420122742652893,,0.5676690340042114,0.3320731520652771,65.32615661621094,80.75810241699219,65.32615661621094,-0.724695086479187
002503_2_Blots.png,square,low,3.6324780397595933,0.12114096096298543,134.56805419921875,0.43433570861816406,0.4097094237804413,0.3940688669681549,,,0.6322966814041138,0.45975998044013977,2.2692160606384277,,0.4105849266052246,80.22160936402015,3.71156644821167,1.420151948928833,1.2720668315887451,0.4963083565235138,0.19324040412902832,0.4963083565235138,0.4353216588497162,25.388599395751953,4.439404487609863,25.388599395751953,57.16889572143555,24.831623077392578,4.37283992767334,0.35080471634864807,24.505945205688477,5.615004062652588,12.228982548434127,4.775047779083252,49.861366271972656,8.984480955632272,4.425997734069824,4.880868911743164,0.3232838213443756,,0.5689085125923157,0.20053459703922272,73.33671569824219,74.33727264404297,73.33671569824219,-0.60677570104599
011411_2_Blots.png,square,high,0.011594580510682647,0.02228681332306796,57.18084716796875,0.5966330766677856,0.33773893117904663,0.2541501224040985,,,0.4944353997707367,0.4354495406150818,6.34000301361084,,0.2871161699295044,67.12251463808654,4.322646141052246,1.0509495735168457,1.0436838865280151,0.2732846736907959,0.20112568140029907,0.2732846736907959,0.42449072003364563,22.791135787963867,4.13391637802124,22.791135787963867,51.342525482177734,16.38007354736328,5.293326377868652,0.34056052565574646,25.2696533203125,4.705883502960205,10.004730707172817,7.29800271987915,62.05433654785156,6.313742626024142,4.1601691246032715,4.748368740081787,0.28730490803718567,,0.5771144032478333,0.28088781237602234,40.44043731689453,79.61168670654297,40.44043731689453,-0.24345986545085907
007861_10_Blots.png,square,high,0.26535560344827586,0.07231095799839928,55.37518310546875,0.6890792846679688,0.32439255714416504,0.29809311032295227,,,0.2996812164783478,0.43187227845191956,4.883618354797363,,0.2850382924079895,57.21151072713468,3.8784070014953613,1.020957350730896,1.247279167175293,0.36829912662506104,0.21219071745872498,0.36829912662506104,0.4543585777282715,30.950977325439453,4.476836204528809,30.950977325439453,61.121620178222656,17.589521408081055,4.525099277496338,0.3803032636642456,29.060930252075195,5.11967658996582,7.581488054655164,4.985893249511719,50.242591857910156,6.132937137859631,3.9381799697875977,4.7639570236206055,0.2963586151599884,,0.6372707486152649,0.31754547357559204,41.69458770751953,81.89237976074219,41.69458770751953,-0.48126763105392456
001964_13_Blots.png,square,high,2.7562694053021257,0.07602814711007688,19.20330810546875,0.6191151738166809,0.4426308572292328,0.27892303466796875,,,0.5905264616012573,0.5323381423950195,6.410170078277588,,0.37655356526374817,43.0502611211519,4.618851661682129,1.0822954177856445,1.3300292491912842,0.31520015001296997,0.23201259970664978,0.31520015001296997,0.4418545961380005,29.837196350097656,4.647068977355957,29.837196350097656,63.47575378417969,28.476150512695312,4.472033500671387,0.40495964884757996,39.511558532714844,4.722281455993652,3.046845806337316,7.667590618133545,61.74615478515625,2.9780410448009476,4.654505729675293,4.946353912353516,0.28578004240989685,,0.6311556696891785,0.43831416964530945,51.686805725097656,78.80733489990234,51.686805725097656,0.03859653323888779
000007_2_Blots.png,super-wide,high,0.10727346607070297,0.14937106918238993,34.69110107421875,0.3900965750217438,0.229692280292511,0.27321329712867737,,,0.5153364539146423,0.314283549785614,4.41719913482666,,,60.31751118936817,4.245306491851807,,,0.2887886166572571,0.24349960684776306,0.2887886166572571,0.42272084951400757,27.32991600036621,3.975447416305542,27.32991600036621,62.42448806762695,34.593318939208984,4.003561019897461,0.2859451174736023,23.50136375427246,4.580080032348633,7.919190514283252,3.9316482543945312,67.68953704833984,6.9549441824886635,4.44036865234375,4.552311420440674,0.28959789872169495,,0.6035599112510681,0.32088667154312134,43.63396453857422,79.8594741821289,43.63396453857422,0.4728977382183075
007778_1_Blots.png,super-wide,high,0.15375,0.1395332502151123,26.53729248046875,0.21274247765541077,0.16457323729991913,0.15503349900245667,,,0.43380987644195557,0.2945477366447449,4.536455154418945,,,81.80658283419322,3.963603973388672,,,0.2644805312156677,0.24739274382591248,0.2644805312156677,0.40637463331222534,22.91973876953125,3.514976978302002,22.91973876953125,55.11296081542969,28.326988220214844,3.159485101699829,0.27541521191596985,22.093332290649414,3.8213982582092285,6.62592143934511,3.0689494609832764,47.10268020629883,6.842793219460361,3.547905445098877,3.8659403324127197,0.28360745310783386,,0.5924888849258423,0.33498239517211914,36.763553619384766,76.52013397216797,36.763553619384766,-0.013701359741389751
008346_3_Blots.png,square,high,26.35318937701663,0.6973532983796913,75.67205810546875,0.4137382507324219,0.3341313898563385,0.23503363132476807,,,0.46520209312438965,0.3514648377895355,3.7188143730163574,,0.3551240563392639,75.73957246141357,4.029275417327881,1.028845191001892,1.0423167943954468,0.3282102048397064,0.20604799687862396,0.3282102048397064,0.42968320846557617,44.198917388916016,4.094841957092285,44.198917388916016,56.91065216064453,18.910343170166016,3.540881872177124,0.3709326386451721,23.866090774536133,4.167703628540039,10.298768397313596,2.059209108352661,51.520301818847656,9.90945433294666,3.592611789703369,4.140141487121582,0.32954761385917664,,0.5938354134559631,0.30623161792755127,47.47072219848633,75.73512268066406,47.47072219848633,-1.0041935443878174
004231_1_Blots.png,square,high,0.039416152263374485,0.04646195358005542,27.51580810546875,0.6005905270576477,0.37095412611961365,0.2893848419189453,,,0.4542734622955322,0.468633770942688,6.630824089050293,,0.34431135654449463,90.93900927519334,4.277085781097412,1.075125813484192,1.2049200534820557,0.33903002738952637,0.230833500623703,0.33903002738952637,0.4890364110469818,18.322265625,4.491168975830078,18.322265625,49.642677307128906,13.24484920501709,4.586668491363525,0.2533044219017029,17.7279052734375,4.5990705490112305,5.606077746296539,6.77868127822876,53.93552780151367,4.91724079499875,4.043342113494873,4.378019332885742,0.28435876965522766,,0.5402212738990784,0.206406369805336,32.03252410888672,79.54497528076172,32.03252410888672,-0.36730143427848816
000328_6_Blots.png,super-wide,high,0.1886058032554848,0.04980146887083798,19.84881591796875,0.48209506273269653,0.2928851842880249,0.25059351325035095,,,0.3811899721622467,0.32980233430862427,6.653132438659668,,,105.9153308467005,4.110969543457031,,,0.26684367656707764,0.25188183784484863,0.26684367656707764,0.45114776492118835,21.624460220336914,3.322063446044922,21.624460220336914,51.00386047363281,31.05571937561035,3.0247297286987305,0.29686203598976135,24.33440589904785,3.8339452743530273,6.895086697995168,2.7784037590026855,45.35861587524414,7.193331917604418,4.20412015914917,3.491328716278076,0.20376795530319214,,0.5742111802101135,0.19861195981502533,20.875635147094727,74.7168197631836,20.875635147094727,0.2727617919445038
000328_9_Blots.png,super-wide,high,0.056575496440614464,0.05100286014264509,21.94451904296875,0.5646153092384338,0.3020707070827484,0.29721391201019287,,,0.40117016434669495,0.333957314491272,6.438387393951416,,,93.90239386458093,3.6176705360412598,,,0.28519341349601746,0.26093241572380066,0.28519341349601746,0.43451112508773804,24.530765533447266,3.365687131881714,24.530765533447266,53.99413299560547,24.13825225830078,2.8926329612731934,0.3072112798690796,20.028846740722656,3.802004337310791,6.624759106391025,2.8668386936187744,50.76402282714844,6.953155926582946,4.481318473815918,3.2568414211273193,0.22656795382499695,,0.5985682606697083,0.2827214300632477,24.544158935546875,76.615478515625,24.544158935546875,0.29413849115371704
